robot_max_speed,robot_radius,success_rate,collision_rate,timeout_rate,average_path_length,average_time_diff,width,height,indoor_map_type,iterations,corridor_width,outdoor_map_type,num_static_obstacles,static_obstacle_size,other_map_type,mean_angle_info,entropy,map_size,max_entropy,num_obs_cv2,occupancy_ratio,distance_normalized,distance_avg,distance_variance,average_linear_velocity,average_obstalce_size,number_dynamic_obstacles,crowdnav,dwa,rlca,teb
0.22,0.113,0.2,0.8,0.0,343.26,2517880002516,45.0,45.0,1,45,2.5,0,0,0.0,0,154.2857,0.034,4050,2.3219,7,0.4179,0.4,0.0097,0.0,0.57,0.56,8,0,0,1,0
0.22,0.113,0.23,0.77,0.0,91.05,991946667658,35.0,35.0,1,45,2.0,0,0,0.0,0,154.2857,0.0237,2450,2.3219,6,0.3698,0.7,0.0126,0.0,0.58,0.64,9,0,0,1,0
0.22,0.113,0.07,0.93,0.0,289.59,1972414816785,45.0,45.0,1,30,1.5,0,0,0.0,0,240.0,0.0243,4050,2.3219,3,0.6423,1.0,0.009,0.0,0.0,0.0,0,0,0,1,0
0.22,0.113,0.27,0.73,0.0,223.47,1768400001766,45.0,45.0,1,30,2.0,0,0,0.0,0,240.0,0.0285,4050,2.3219,3,0.5573,0.7,0.0047,0.0,0.55,0.84,4,0,0,1,0
0.22,0.113,0.33,0.67,0.0,165.99,1324436667989,35.0,35.0,1,15,2.5,0,0,0.0,0,90.0,0.0202,2450,2.3219,4,0.4851,0.5,0.0037,0.0,0.6,0.54,9,0,0,1,0
0.22,0.113,0.27,0.73,0.0,249.47,2379633335712,45.0,45.0,1,15,2.0,0,0,0.0,0,360.0,0.0223,4050,2.3219,1,0.6617,0.0,0.0,1.0,0.56,0.55,8,0,0,1,0
0.22,0.113,0.07,0.9,0.03,668.18,4975646671642,45.0,45.0,1,45,1.5,0,0,0.0,0,320.0,0.0329,4050,2.3219,4,0.4947,0.8,0.0101,0.0,0.0,0.0,0,0,0,1,0
0.22,0.113,0.43,0.57,0.0,228.85,1927833335259,45.0,45.0,1,70,2.0,0,0,0.0,0,308.5714,0.037,4050,2.3219,5,0.359,0.6,0.0081,0.0,0.62,0.53,4,0,0,1,0
0.22,0.113,0.0,1.0,0.0,609.31,4321680004321,45.0,45.0,1,45,1.5,0,0,0.0,0,150.0,0.0313,4050,2.3219,10,0.5156,0.4,0.0094,0.0,0.71,0.73,4,0,0,1,0
0.22,0.113,0.72,0.28,0.0,51.05,450800000448,35.0,35.0,1,70,2.5,0,0,0.0,0,120.0,0.0276,2450,2.3219,8,0.218,0.8,0.0108,0.0,0.55,0.48,6,0,0,1,0
0.22,0.113,0.4,0.57,0.03,427.23,2833666669500,45.0,45.0,1,15,2.5,0,0,0.0,0,360.0,0.0217,4050,2.3219,1,0.6599,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0
0.22,0.113,0.17,0.83,0.0,232.56,2249213335581,35.0,35.0,1,30,1.5,0,0,0.0,0,360.0,0.0179,2450,2.3219,1,0.5902,0.0,0.0,1.0,0.34,0.73,3,0,0,1,0
0.22,0.113,0.1,0.87,0.03,317.65,2638760002636,45.0,45.0,1,15,2.0,0,0,0.0,0,180.0,0.0188,4050,2.3219,2,0.7293,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0
0.22,0.113,0.2,0.8,0.0,179.33,1676720001677,45.0,45.0,1,70,2.0,0,0,0.0,0,332.3077,0.0366,4050,2.3219,5,0.3825,0.4,0.0098,0.0,0.51,0.49,12,0,0,1,0
0.22,0.113,0.24,0.76,0.0,225.16,2048924139979,35.0,35.0,1,30,1.5,0,0,0.0,0,120.0,0.0188,2450,2.3219,3,0.5741,1.0,0.0039,0.0,0.67,0.45,6,0,0,1,0
0.22,0.113,0.43,0.57,0.0,71.53,801353334134,35.0,35.0,1,70,2.0,0,0,0.0,0,180.0,0.0247,2450,2.3219,10,0.3441,0.2,0.0102,0.0,0.63,0.73,3,0,0,1,0
0.22,0.113,0.57,0.43,0.0,36.88,728293334058,25.0,25.0,1,70,1.5,0,0,0.0,0,144.0,0.0148,1250,2.3219,6,0.2852,0.5,0.0072,0.0,0.62,0.4,6,0,0,1,0
0.22,0.113,0.43,0.57,0.0,276.18,2142573335475,45.0,45.0,1,70,1.5,0,0,0.0,0,327.2727,0.034,4050,2.3219,12,0.4502,0.5,0.0506,0.0001,0.63,0.42,4,0,0,1,0
0.22,0.113,0.27,0.73,0.0,132.6,1225386667889,45.0,45.0,1,70,2.0,0,0,0.0,0,270.0,0.0374,4050,2.3219,10,0.3468,0.7,0.0102,0.0,0.39,0.62,8,0,0,1,0
0.22,0.113,0.4,0.6,0.0,125.65,1462560001461,35.0,35.0,1,15,2.5,0,0,0.0,0,360.0,0.0169,2450,2.3219,1,0.5782,0.0,0.0,1.0,0.49,0.48,6,0,0,1,0
0.22,0.113,0.1,0.9,0.0,540.56,3802623337135,45.0,45.0,1,15,2.0,0,0,0.0,0,180.0,0.0234,4050,2.3219,2,0.6457,1.0,0.0001,0.0,0.62,0.56,8,0,0,1,0
0.22,0.113,0.34,0.66,0.0,205.41,1548937932583,35.0,35.0,1,30,1.5,0,0,0.0,0,90.0,0.0181,2450,2.3219,5,0.5733,0.6,0.0045,0.0,0.44,0.54,3,0,0,1,0
0.22,0.113,0.57,0.43,0.0,162.83,1089410001087,35.0,35.0,1,30,2.5,0,0,0.0,0,180.0,0.0231,2450,2.3219,6,0.3851,0.3,0.0098,0.0,0.22,0.57,3,0,0,1,0
0.22,0.113,0.2,0.43,0.37,11.33,5010883338343,35.0,35.0,1,15,2.0,0,0,0.0,0,180.0,0.0173,2450,2.3219,2,0.5922,0.0,0.0,1.0,0.58,0.44,6,0,0,1,0
0.22,0.113,0.17,0.83,0.0,334.01,2894453336225,35.0,35.0,1,45,1.5,0,0,0.0,0,180.0,0.0224,2450,2.3219,5,0.4559,0.4,0.008,0.0,0.55,0.55,6,0,0,1,0
0.22,0.113,0.9,0.1,0.0,58.37,458579310803,25.0,25.0,1,30,2.0,0,0,0.0,0,360.0,0.0121,1250,2.3219,1,0.45,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0
0.22,0.113,0.21,0.79,0.0,241.98,2112896553835,45.0,45.0,1,30,1.5,0,0,0.0,0,360.0,0.0248,4050,2.3219,2,0.6253,1.0,0.0079,0.0,0.6,0.55,12,0,0,1,0
0.22,0.113,0.2,0.8,0.0,324.78,2503200002502,45.0,45.0,1,15,2.0,0,0,0.0,0,180.0,0.023,4050,2.3219,4,0.6493,1.0,0.0115,0.0,0.59,0.37,4,0,0,1,0
0.22,0.113,0.27,0.73,0.0,274.44,2349120002347,25.0,25.0,1,45,1.5,0,0,0.0,0,90.0,0.0135,1250,2.3219,5,0.3988,0.6,0.0053,0.0,0.91,0.48,4,0,0,1,0
0.22,0.113,0.07,0.93,0.0,376.0,2984170002982,45.0,45.0,1,70,2.0,0,0,0.0,0,266.6667,0.036,4050,2.3219,17,0.389,0.6,0.0101,0.0,0.51,0.57,12,0,0,1,0
0.22,0.113,0.03,0.8,0.17,16.45,5798600005798,45.0,45.0,1,45,2.0,0,0,0.0,0,166.1538,0.0319,4050,2.3219,11,0.4759,0.5,0.0124,0.0,0.45,0.64,12,0,0,1,0
0.22,0.113,0.17,0.8,0.03,229.21,2470106669134,35.0,35.0,1,45,2.0,0,0,0.0,0,231.4286,0.0238,2450,2.3219,9,0.39,0.6,0.0086,0.0,0.0,0.0,0,0,0,1,0
1.1,0.625,0.47,0.5,0.03,165.26,1668146668333,45.0,45.0,1,70,2.5,0,0,0.0,0,135.0,0.0371,4050,2.3219,10,0.3289,0.5,0.0086,0.0,0.66,0.56,4,0,0,1,0
0.22,0.113,0.9,0.1,0.0,75.1,633917242011,25.0,25.0,1,45,2.0,0,0,0.0,0,180.0,0.0155,1250,2.3219,5,0.2488,0.4,0.0095,0.0,0.0,0.0,0,0,0,1,0
2.0,0.267,0.5,0.27,0.23,76.86,3414280003413,25.0,25.0,1,30,2.5,0,0,0.0,0,360.0,0.0148,1250,2.3219,1,0.2936,0.0,0.0,1.0,0.25,0.32,2,0,0,1,0
2.0,0.267,0.27,0.7,0.03,214.69,4092786670757,45.0,45.0,1,30,2.0,0,0,0.0,0,360.0,0.0261,4050,2.3219,2,0.5863,1.0,0.0064,0.0,0.58,0.66,8,0,0,1,0
2.0,0.267,0.3,0.0,0.7,50.0,4644326671307,35.0,35.0,1,30,1.5,0,0,0.0,0,180.0,0.0201,2450,2.3219,2,0.519,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0
1.1,0.625,0.48,0.52,0.0,93.76,2099851853950,35.0,35.0,1,15,2.5,0,0,0.0,0,360.0,0.0189,2450,2.3219,1,0.539,0.0,0.0,1.0,0.76,0.68,3,0,0,1,0
2.0,0.267,0.79,0.17,0.03,32.88,471541379780,25.0,25.0,1,15,1.5,0,0,0.0,0,180.0,0.0095,1250,2.3219,2,0.6168,0.0,0.0,1.0,0.35,0.44,2,0,0,1,0
1.1,0.625,1.0,0.0,0.0,4.23,120400000124,35.0,35.0,1,15,2.0,0,0,0.0,0,180.0,0.0142,2450,2.3219,3,0.6529,0.7,0.0047,0.0,0.0,0.0,0,0,0,1,0
1.1,0.625,0.3,0.67,0.03,113.15,3339760003337,35.0,35.0,1,45,1.5,0,0,0.0,0,257.1429,0.0215,2450,2.3219,8,0.4627,0.5,0.0113,0.0,0.54,0.43,3,0,0,1,0
2.0,0.267,0.39,0.57,0.04,272.85,3292257146147,35.0,35.0,1,15,2.0,0,0,0.0,0,180.0,0.0162,2450,2.3219,3,0.6135,1.0,0.0046,0.0,0.58,0.67,6,0,0,1,0
2.0,0.267,0.03,0.63,0.33,199.32,5802573339135,35.0,35.0,1,70,2.5,0,0,0.0,0,180.0,0.027,2450,2.3219,2,0.2349,0.0,0.0,1.0,0.33,0.63,6,0,0,1,0
1.1,0.625,0.43,0.57,0.0,151.76,1240810001239,45.0,45.0,1,45,2.5,0,0,0.0,0,266.6667,0.0375,4050,2.3219,12,0.3383,0.3,0.0118,0.0,0.62,0.51,12,0,0,1,0
2.0,0.267,1.0,0.0,0.0,24.37,170800000178,25.0,25.0,1,45,1.5,0,0,0.0,0,180.0,0.0134,1250,2.3219,6,0.3768,0.3,0.0059,0.0,0.78,0.53,4,0,0,1,0
1.1,0.625,1.0,0.0,0.0,4.52,100800000108,25.0,25.0,1,15,1.5,0,0,0.0,0,180.0,0.0096,1250,2.3219,2,0.5928,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0
1.1,0.625,0.17,0.83,0.0,218.2,2356130002354,35.0,35.0,1,15,2.0,0,0,0.0,0,180.0,0.0178,2450,2.3219,2,0.5696,1.0,0.0001,0.0,0.5,0.6,6,0,0,1,0
2.0,0.267,0.2,0.6,0.2,273.5,5061133338392,45.0,45.0,1,45,2.0,0,0,0.0,0,180.0,0.0341,4050,2.3219,9,0.4343,0.3,0.0109,0.0,0.69,0.61,8,0,0,1,0
2.0,0.267,0.07,0.7,0.23,382.24,5664840005663,45.0,45.0,1,70,2.5,0,0,0.0,0,225.0,0.0399,4050,2.3219,12,0.282,0.4,0.0096,0.0,0.58,0.5,12,0,0,1,0
2.0,0.267,0.13,0.67,0.2,272.7,5089650005089,45.0,45.0,1,70,1.5,0,0,0.0,0,144.0,0.0307,4050,2.3219,7,0.5186,0.9,0.0088,0.0,0.56,0.54,12,0,0,1,0
1.1,0.625,0.43,0.57,0.0,76.0,1425800001424,35.0,35.0,1,15,2.5,0,0,0.0,0,180.0,0.0174,2450,2.3219,2,0.5753,0.0,0.0,1.0,0.58,0.54,6,0,0,1,0
2.0,0.267,0.45,0.48,0.07,58.54,2719106899269,25.0,25.0,1,30,1.5,0,0,0.0,0,90.0,0.0114,1250,2.3219,4,0.506,1.0,0.0033,0.0,0.71,0.77,2,0,0,1,0
1.1,0.625,1.0,0.0,0.0,8.3,70000000070,35.0,35.0,1,45,1.5,0,0,0.0,0,180.0,0.0206,2450,2.3219,3,0.5163,0.3,0.0073,0.0,0.34,0.48,3,0,0,1,0
2.0,0.267,0.47,0.0,0.53,47.54,3925850003924,25.0,25.0,1,30,1.5,0,0,0.0,0,360.0,0.0122,1250,2.3219,2,0.4564,1.0,0.0116,0.0,0.0,0.0,0,0,0,1,0
0.22,0.113,0.37,0.6,0.03,460.25,3935933337268,45.0,45.0,1,30,2.5,0,0,0.0,0,180.0,0.0293,4050,2.3219,2,0.5121,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0
2.0,0.267,0.13,0.43,0.43,231.25,5150983338481,35.0,35.0,1,30,2.5,0,0,0.0,0,120.0,0.0228,2450,2.3219,3,0.4043,1.0,0.0063,0.0,0.48,0.57,3,0,0,1,0
1.1,0.625,0.63,0.37,0.0,53.76,651853333983,35.0,35.0,1,45,2.0,0,0,0.0,0,180.0,0.0217,2450,2.3219,4,0.4439,0.8,0.0066,0.0,0.51,0.39,6,0,0,1,0
2.0,0.267,0.17,0.63,0.2,350.32,4619053337949,25.0,25.0,1,30,2.5,0,0,0.0,0,240.0,0.0148,1250,2.3219,3,0.2732,0.0,0.0053,0.0,0.59,0.69,4,0,0,1,0
0.22,0.113,0.07,0.93,0.0,464.17,3803426670467,25.0,25.0,1,15,1.5,0,0,0.0,0,90.0,0.0114,1250,2.3219,4,0.5188,0.5,0.0073,0.0,0.52,0.65,6,0,0,1,0
